id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,AgeDisplayOld,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName,age_days,age_p,pscore,score_p,level
681468,Corey Rosier,749,184,161,118,29,21,4,2,2,45,24.5,20,10.9,79,340,0.18,0.191,0.272,0.29,0.267,0.258,0.246,0.256,0.233,23.2,86.0,5.0,26.3,3,2.5,1.6,7.0,0.3962962962962963,0.4888888888888889,0.04814814814814815,0.02345679012345679,0.03950617283950617,0.6938271604938272,0.2,0.05185185185185185,0.1111111111111111,0.12222222222222222,0.10617283950617284,"{'UPId': 'sa3016961', 'PlayerId': None, 'MLBAMId': 681468, 'MinorMasterId': 'sa3016961', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Corey Rosier', 'FirstName': 'Corey', 'LastName': 'Rosier', 'firstLastName': 'Corey Rosier', 'NameKorean': None, 'Height': 70, 'Weight': 180, 'BirthDate': '1999-09-07T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'La Plata', 'College': 'UNC Greensboro', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/corey-rosier/sa3016961/stats?position=OF', 'HeightDisplay': '5\'10""', 'Age': 25, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 3, 'AgeDays': 12, 'AgeDisplayOld': '25 years, 3 months, 12 days', 'BirthDateDisplay': '9/7/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '25 years, 3 months, 12 days'}","{'mlbamid': 681468, 'playerid': None, 'minormasterid': 'sa3016961', 'masterid': 'sa3016961', 'teamid': 3, 'minorfranchid': 28, 'transdate': '2024-09-10T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 3, 'lminorfranchid': 28, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3016961', 'MLB_FullName': 'Boston Red Sox', 'MLB_ShortName': 'Red Sox', 'MLB_AbbName': 'BOS', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,681468,sa3016961,25,"25 years, 3 months, 12 days",L,R,OF,/players/corey-rosier/sa3016961/stats?position=OF,Boston Red Sox,Red Sox,BOS,9227,0.7604938271604939,4.257826550830667,0.33827160493827163,AAA
595943,Phillip Evans,745,200,176,142,39,31,3,0,5,36,18.0,20,10.0,81,326,0.222,0.206,0.305,0.294,0.324,0.295,0.283,0.268,0.248,24.8,85.8,11.0,31.7,4,2.8,2.0,4.4,0.7925925925925926,0.3765432098765432,0.14938271604938272,0.0962962962962963,0.09506172839506173,0.6160493827160494,0.18271604938271604,0.30987654320987656,0.29259259259259257,0.15679012345679014,0.662962962962963,"{'UPId': '12950', 'PlayerId': 12950, 'MLBAMId': 595943, 'MinorMasterId': 'sa599250', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'phillip evans', 'FirstName': 'Phillip', 'LastName': 'Evans', 'firstLastName': 'Phillip Evans', 'NameKorean': None, 'Height': 70, 'Weight': 210, 'BirthDate': '1992-09-10T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '3B/OF', 'BirthCity': '', 'College': '', 'Debut': '2017-09-08T00:00:00', 'LastGame': '2021-09-05T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/phillip-evans/12950/stats?position=3B/OF', 'HeightDisplay': '5\'10""', 'Age': 32, 'AgeToday': 32, 'AgeYears': 32, 'AgeMonths': 3, 'AgeDays': 10, 'AgeDisplayOld': '32 years, 3 months, 10 days', 'BirthDateDisplay': '9/10/1992', 'DeathDateDisplay': None, 'servicetime': '2.072', 'urlHeadshot': None, 'minSeason': 2017, 'maxSeason': 2021, 'AgeDisplay': '32 years, 3 months, 10 days'}","{'mlbamid': 595943, 'playerid': 12950, 'minormasterid': 'sa599250', 'masterid': '12950', 'teamid': None, 'minorfranchid': None, 'transdate': '2024-08-02T00:00:00', 'tlevel': None, 'lgamedate': '2024-06-09T00:00:00', 'lseason': 2024, 'lteamid': 16, 'lminorfranchid': 29, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '12950', 'MLB_FullName': None, 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",12950.0,595943,sa599250,32,"32 years, 3 months, 10 days",R,R,3B/OF,/players/phillip-evans/12950/stats?position=3B/OF,,,,11780,0.08395061728395062,0.6107666514250876,0.05925925925925926,AAA
623168,Tyler Heineman,745,194,158,128,39,28,4,1,6,32,16.5,28,14.4,50,329,0.247,0.197,0.376,0.338,0.399,0.276,0.346,0.29,0.27,15.2,84.5,17.0,24.2,4,3.1,2.1,4.3,0.8592592592592593,0.854320987654321,0.09382716049382717,0.044444444444444446,0.2802469135802469,0.9654320987654321,0.0654320987654321,0.7654320987654321,0.07037037037037037,0.18765432098765433,0.6901234567901234,"{'UPId': '13897', 'PlayerId': 13897, 'MLBAMId': 623168, 'MinorMasterId': 'sa658108', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'tyler heineman', 'FirstName': 'Tyler', 'LastName': 'Heineman', 'firstLastName': 'Tyler Heineman', 'NameKorean': None, 'Height': 70, 'Weight': 190, 'BirthDate': '1991-06-19T00:00:00', 'Bats': 'B', 'Throws': 'R', 'Position': 'C', 'BirthCity': '', 'College': 'UCLA', 'Debut': '2019-09-04T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2022, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/tyler-heineman/13897/stats?position=C', 'HeightDisplay': '5\'10""', 'Age': 34, 'AgeToday': 33, 'AgeYears': 33, 'AgeMonths': 6, 'AgeDays': 0, 'AgeDisplayOld': '33 years, 6 months, 0 days', 'BirthDateDisplay': '6/19/1991', 'DeathDateDisplay': None, 'servicetime': '1.121', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_23166316.png', 'minSeason': 2019, 'maxSeason': 2024, 'AgeDisplay': '33 years, 6 months'}","{'mlbamid': 623168, 'playerid': 13897, 'minormasterid': 'sa658108', 'masterid': '13897', 'teamid': 14, 'minorfranchid': 334, 'transdate': '2024-09-17T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '13897', 'MLB_FullName': 'Toronto Blue Jays', 'MLB_ShortName': 'Blue Jays', 'MLB_AbbName': 'TOR', 'MiLB_FullName': None, 'llevel1': 'MLB'}",13897.0,623168,sa658108,33,"33 years, 6 months, 0 days",B,R,C,/players/tyler-heineman/13897/stats?position=C,Toronto Blue Jays,Blue Jays,TOR,12225,0.037037037037037035,0.3561499771376314,0.02962962962962963,AAA
641432,Willie Calhoun,743,203,174,147,48,34,10,0,4,29,14.3,24,11.8,46,318,0.276,0.227,0.369,0.329,0.402,0.303,0.342,0.289,0.308,14.5,87.8,19.0,32.7,2,1.4,1.0,5.5,0.9333333333333333,0.5938271604938271,0.4074074074074074,0.13209876543209875,0.26296296296296295,0.9753086419753086,0.5098765432098765,0.8876543209876543,0.3308641975308642,0.05185185185185185,0.3962962962962963,"{'UPId': '17838', 'PlayerId': 17838, 'MLBAMId': 641432, 'MinorMasterId': 'sa738175', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Willie Calhoun', 'FirstName': 'Willie', 'LastName': 'Calhoun', 'firstLastName': 'Willie Calhoun', 'NameKorean': None, 'Height': 68, 'Weight': 205, 'BirthDate': '1994-11-04T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'DH/OF', 'BirthCity': '', 'College': 'Yavapai JC', 'Debut': '2017-09-12T00:00:00', 'LastGame': '2024-08-14T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2018, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/willie-calhoun/17838/stats?position=DH/OF', 'HeightDisplay': '5\'8""', 'Age': 30, 'AgeToday': 30, 'AgeYears': 30, 'AgeMonths': 1, 'AgeDays': 15, 'AgeDisplayOld': '30 years, 1 months, 15 days', 'BirthDateDisplay': '11/4/1994', 'DeathDateDisplay': None, 'servicetime': '3.066', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22876879.png', 'minSeason': 2017, 'maxSeason': 2024, 'AgeDisplay': '30 years, 1 month, 15 days'}","{'mlbamid': 641432, 'playerid': 17838, 'minormasterid': 'sa738175', 'masterid': '17838', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-10-01T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 1, 'lminorfranchid': 8, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '17838', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",17838.0,641432,sa738175,30,"30 years, 1 months, 15 days",L,R,DH/OF,/players/willie-calhoun/17838/stats?position=DH/OF,Free Agent,,,10995,0.1580246913580247,1.9000030483158057,0.15555555555555556,AAA
606992,Eric Haase,731,169,147,92,41,26,6,0,9,56,33.1,19,11.2,100,307,0.279,0.248,0.367,0.343,0.503,0.444,0.375,0.344,0.386,32.6,91.1,12.0,48.9,9,9.8,5.3,5.7,0.05308641975308642,0.5345679012345679,0.7345679012345679,0.8839506172839506,0.8444444444444444,0.15925925925925927,0.9555555555555556,0.3950617283950617,0.9728395061728395,0.845679012345679,0.3493827160493827,"{'UPId': '14111', 'PlayerId': 14111, 'MLBAMId': 606992, 'MinorMasterId': 'sa601042', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'eric haase', 'FirstName': 'Eric', 'LastName': 'Haase', 'firstLastName': 'Eric Haase', 'NameKorean': None, 'Height': 70, 'Weight': 198, 'BirthDate': '1992-12-18T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'C', 'BirthCity': '', 'College': '', 'Debut': '2018-09-02T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/eric-haase/14111/stats?position=C', 'HeightDisplay': '5\'10""', 'Age': 32, 'AgeToday': 32, 'AgeYears': 32, 'AgeMonths': 0, 'AgeDays': 1, 'AgeDisplayOld': '32 years, 0 months, 1 days', 'BirthDateDisplay': '12/18/1992', 'DeathDateDisplay': None, 'servicetime': '2.072', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_20432139.png', 'minSeason': 2018, 'maxSeason': 2024, 'AgeDisplay': '32 years, 1 day'}","{'mlbamid': 606992, 'playerid': 14111, 'minormasterid': 'sa601042', 'masterid': '14111', 'teamid': 23, 'minorfranchid': 341, 'transdate': '2024-06-26T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 23, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '14111', 'MLB_FullName': 'Milwaukee Brewers', 'MLB_ShortName': 'Brewers', 'MLB_AbbName': 'MIL', 'MiLB_FullName': None, 'llevel1': 'MLB'}",14111.0,606992,sa601042,32,"32 years, 0 months, 1 days",R,R,C,/players/eric-haase/14111/stats?position=C,Milwaukee Brewers,Brewers,MIL,11681,0.08888888888888889,2.2664471879286694,0.18271604938271604,AAA
553882,Omar Narváez,730,169,138,110,27,19,4,1,3,31,18.3,26,15.4,70,343,0.196,0.202,0.325,0.333,0.304,0.294,0.289,0.292,0.224,20.4,83.3,18.0,14.5,4,3.6,2.4,3.3,0.7679012345679013,0.891358024691358,0.11728395061728394,0.08888888888888889,0.2962962962962963,0.8148148148148148,0.019753086419753086,0.8382716049382716,0.0049382716049382715,0.24567901234567902,0.8975308641975308,"{'UPId': '13338', 'PlayerId': 13338, 'MLBAMId': 553882, 'MinorMasterId': 'sa504967', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'omar narvaez', 'FirstName': 'Omar', 'LastName': 'Narvaez', 'firstLastName': 'Omar Narváez', 'NameKorean': None, 'Height': 71, 'Weight': 220, 'BirthDate': '1992-02-10T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'C', 'BirthCity': '', 'College': '', 'Debut': '2016-07-17T00:00:00', 'LastGame': '2024-05-30T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2017, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/omar-narvaez/13338/stats?position=C', 'HeightDisplay': '5\'11""', 'Age': 33, 'AgeToday': 32, 'AgeYears': 32, 'AgeMonths': 10, 'AgeDays': 9, 'AgeDisplayOld': '32 years, 10 months, 9 days', 'BirthDateDisplay': '2/10/1992', 'DeathDateDisplay': None, 'servicetime': '6.089', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22880153.png', 'minSeason': 2016, 'maxSeason': 2024, 'AgeDisplay': '32 years, 10 months, 9 days'}","{'mlbamid': 553882, 'playerid': 13338, 'minormasterid': 'sa504967', 'masterid': '13338', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 21, 'lminorfranchid': 14, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '13338', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",13338.0,553882,sa504967,32,"32 years, 10 months, 9 days",L,R,C,/players/omar-narvaez/13338/stats?position=C,Free Agent,,,11989,0.05925925925925926,0.5600365797896663,0.05185185185185185,AAA
543592,Austin Nola,729,179,159,116,27,17,5,0,5,44,24.6,17,9.5,76,326,0.17,0.185,0.257,0.272,0.296,0.244,0.25,0.239,0.198,23.3,86.5,22.0,27.6,1,0.9,0.6,3.5,0.38271604938271603,0.32098765432098764,0.022222222222222223,0.007407407407407408,0.009876543209876543,0.6888888888888889,0.2814814814814815,0.9740740740740741,0.15555555555555556,0.02962962962962963,0.8617283950617284,"{'UPId': '15941', 'PlayerId': 15941, 'MLBAMId': 543592, 'MinorMasterId': 'sa577789', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'austin nola', 'FirstName': 'Austin', 'LastName': 'Nola', 'firstLastName': 'Austin Nola', 'NameKorean': None, 'Height': 72, 'Weight': 197, 'BirthDate': '1989-12-28T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'C', 'BirthCity': '', 'College': 'Louisiana State', 'Debut': '2019-06-16T00:00:00', 'LastGame': '2023-07-15T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2019, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/austin-nola/15941/stats?position=C', 'HeightDisplay': '6\'0""', 'Age': 35, 'AgeToday': 34, 'AgeYears': 34, 'AgeMonths': 11, 'AgeDays': 21, 'AgeDisplayOld': '34 years, 11 months, 21 days', 'BirthDateDisplay': '12/28/1989', 'DeathDateDisplay': None, 'servicetime': '3.106', 'urlHeadshot': None, 'minSeason': 2019, 'maxSeason': 2023, 'AgeDisplay': '34 years, 11 months, 21 days'}","{'mlbamid': 543592, 'playerid': 15941, 'minormasterid': 'sa577789', 'masterid': '15941', 'teamid': 19, 'minorfranchid': 3, 'transdate': '2024-12-06T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 7, 'lminorfranchid': 15, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '15941', 'MLB_FullName': 'Colorado Rockies', 'MLB_ShortName': 'Rockies', 'MLB_AbbName': 'COL', 'MiLB_FullName': None, 'llevel1': 'AAA'}",15941.0,543592,sa577789,34,"34 years, 11 months, 21 days",R,R,C,/players/austin-nola/15941/stats?position=C,Colorado Rockies,Rockies,COL,12761,0.009876543209876543,0.048285322359396435,0.007407407407407408,AAA
675961,Alika Williams,729,184,163,130,51,39,10,2,0,34,18.5,20,10.9,77,351,0.313,0.243,0.386,0.327,0.399,0.319,0.347,0.293,0.392,21.9,84.2,13.0,26.9,2,1.5,1.1,5.7,0.7567901234567901,0.4888888888888889,0.6691358024691358,0.23333333333333334,0.30987654320987656,0.7506172839506173,0.050617283950617285,0.4703703703703704,0.13209876543209875,0.056790123456790124,0.3493827160493827,"{'UPId': '27604', 'PlayerId': 27604, 'MLBAMId': 675961, 'MinorMasterId': 'sa3014427', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Alika Williams', 'FirstName': 'Alika', 'LastName': 'Williams', 'firstLastName': 'Alika Williams', 'NameKorean': None, 'Height': 73, 'Weight': 180, 'BirthDate': '1999-03-12T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'SS', 'BirthCity': '', 'College': 'Arizona State', 'Debut': '2023-07-25T00:00:00', 'LastGame': '2024-09-09T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/alika-williams/27604/stats?position=SS', 'HeightDisplay': '6\'1""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 9, 'AgeDays': 7, 'AgeDisplayOld': '25 years, 9 months, 7 days', 'BirthDateDisplay': '3/12/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22878717.png', 'minSeason': 2023, 'maxSeason': 2024, 'AgeDisplay': '25 years, 9 months, 7 days'}","{'mlbamid': 675961, 'playerid': 27604, 'minormasterid': 'sa3014427', 'masterid': '27604', 'teamid': 27, 'minorfranchid': 327, 'transdate': '2024-10-01T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 27, 'lminorfranchid': 12, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '27604', 'MLB_FullName': 'Pittsburgh Pirates', 'MLB_ShortName': 'Pirates', 'MLB_AbbName': 'PIT', 'MiLB_FullName': None, 'llevel1': 'AAA'}",27604.0,675961,sa3014427,25,"25 years, 9 months, 7 days",R,R,SS,/players/alika-williams/27604/stats?position=SS,Pittsburgh Pirates,Pirates,PIT,9402,0.7185185185185186,5.557430269775949,0.41975308641975306,AAA
669945,Chavez Young,721,168,147,102,31,20,7,2,2,46,27.4,14,8.3,82,332,0.211,0.187,0.304,0.283,0.327,0.257,0.284,0.252,0.29,24.7,81.3,12.0,15.7,3,2.9,1.8,5.4,0.21975308641975308,0.2111111111111111,0.027160493827160494,0.018518518518518517,0.02962962962962963,0.6234567901234568,0.0024691358024691358,0.3950617283950617,0.012345679012345678,0.1654320987654321,0.4185185185185185,"{'UPId': 'sa918963', 'PlayerId': None, 'MLBAMId': 669945, 'MinorMasterId': 'sa918963', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'chavez young', 'FirstName': 'Chavez', 'LastName': 'Young', 'firstLastName': 'Chavez Young', 'NameKorean': None, 'Height': 70, 'Weight': 200, 'BirthDate': '1997-07-08T00:00:00', 'Bats': 'S', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'Freeport', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/chavez-young/sa918963/stats?position=OF', 'HeightDisplay': '5\'10""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 5, 'AgeDays': 11, 'AgeDisplayOld': '27 years, 5 months, 11 days', 'BirthDateDisplay': '7/8/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '27 years, 5 months, 11 days'}","{'mlbamid': 669945, 'playerid': None, 'minormasterid': 'sa918963', 'masterid': 'sa918963', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-06-21T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-06-20T00:00:00', 'lseason': 2024, 'lteamid': 23, 'lminorfranchid': 24, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa918963', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",,669945,sa918963,27,"27 years, 5 months, 11 days",S,R,OF,/players/chavez-young/sa918963/stats?position=OF,Free Agent,,,10016,0.45925925925925926,1.1362414266117968,0.10123456790123457,AAA
685133,Wade Meckler,720,191,172,147,48,28,9,3,8,25,13.1,19,9.9,45,300,0.279,0.27,0.351,0.343,0.506,0.416,0.368,0.333,0.288,15.0,84.4,6.0,28.6,7,4.8,3.7,2.5,0.9604938271604938,0.36666666666666664,0.9259259259259259,0.7962962962962963,0.7567901234567901,0.9679012345679012,0.05925925925925926,0.06790123456790123,0.18765432098765433,0.36790123456790125,0.9814814814814815,"{'UPId': '31490', 'PlayerId': 31490, 'MLBAMId': 685133, 'MinorMasterId': 'sa3020119', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Wade Meckler', 'FirstName': 'Wade', 'LastName': 'Meckler', 'firstLastName': 'Wade Meckler', 'NameKorean': None, 'Height': 70, 'Weight': 178, 'BirthDate': '2000-04-21T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2023-08-14T00:00:00', 'LastGame': '2023-09-05T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2023, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/wade-meckler/31490/stats?position=OF', 'HeightDisplay': '5\'10""', 'Age': 25, 'AgeToday': 24, 'AgeYears': 24, 'AgeMonths': 7, 'AgeDays': 28, 'AgeDisplayOld': '24 years, 7 months, 28 days', 'BirthDateDisplay': '4/21/2000', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2023, 'maxSeason': 2023, 'AgeDisplay': '24 years, 7 months, 28 days'}","{'mlbamid': 685133, 'playerid': 31490, 'minormasterid': 'sa3020119', 'masterid': '31490', 'teamid': 30, 'minorfranchid': 330, 'transdate': '2024-10-01T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 30, 'lminorfranchid': 9, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '31490', 'MLB_FullName': 'San Francisco Giants', 'MLB_ShortName': 'Giants', 'MLB_AbbName': 'SFG', 'MiLB_FullName': None, 'llevel1': 'AAA'}",31490.0,685133,sa3020119,24,"24 years, 7 months, 28 days",L,R,OF,/players/wade-meckler/31490/stats?position=OF,San Francisco Giants,Giants,SFG,8998,0.8345679012345679,11.650980033531475,0.7555555555555555,AAA
694388,Joey Loperfido,719,187,162,111,44,23,7,1,13,53,28.3,19,10.2,82,316,0.272,0.254,0.358,0.348,0.568,0.527,0.392,0.376,0.316,25.9,90.8,7.0,44.1,20,18.0,10.7,4.9,0.16419753086419753,0.39753086419753086,0.8012345679012346,0.9901234567901235,0.9604938271604938,0.5358024691358024,0.9432098765432099,0.09382716049382717,0.8925925925925926,1.0,0.5493827160493827,"{'UPId': '29630', 'PlayerId': 29630, 'MLBAMId': 694388, 'MinorMasterId': 'sa3017050', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Joey Loperfido', 'FirstName': 'Joey', 'LastName': 'Loperfido', 'firstLastName': 'Joey Loperfido', 'NameKorean': None, 'Height': 75, 'Weight': 220, 'BirthDate': '1999-05-11T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2024-04-30T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/joey-loperfido/29630/stats?position=OF', 'HeightDisplay': '6\'3""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 7, 'AgeDays': 8, 'AgeDisplayOld': '25 years, 7 months, 8 days', 'BirthDateDisplay': '5/11/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22878876.png', 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '25 years, 7 months, 8 days'}","{'mlbamid': 694388, 'playerid': 29630, 'minormasterid': 'sa3017050', 'masterid': '29630', 'teamid': 14, 'minorfranchid': 334, 'transdate': '2024-11-13T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '29630', 'MLB_FullName': 'Toronto Blue Jays', 'MLB_ShortName': 'Blue Jays', 'MLB_AbbName': 'TOR', 'MiLB_FullName': None, 'llevel1': 'MLB'}",29630.0,694388,sa3017050,25,"25 years, 7 months, 8 days",L,R,OF,/players/joey-loperfido/29630/stats?position=OF,Toronto Blue Jays,Blue Jays,TOR,9343,0.7358024691358025,19.643200731595794,0.928395061728395,AAA
