id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,velo,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,velo_p,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,AgeDisplayOld,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName,spd,pull,wbsr,age_days,age_p,pscore,score_p,level
703496,Mavis Graves,1450,363,320,206,76,56,17,0,3,116,32.0,34,9.4,244,687,0.237,0.186,0.32,0.276,0.319,0.254,0.289,0.246,0.36,35.5,86.9,11.0,32.5,5,2.4,1.4,6.8,90.8,0.8909090909090909,0.6181818181818182,0.7393939393939394,0.8363636363636363,0.9151515151515152,0.8424242424242424,0.4303030303030303,0.5848484848484848,0.40606060606060607,0.8272727272727273,0.8666666666666667,0.14666666666666667,"{'UPId': 'sa3021472', 'PlayerId': None, 'MLBAMId': 703496, 'MinorMasterId': 'sa3021472', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Mavis Graves', 'FirstName': 'William', 'LastName': 'Graves', 'firstLastName': 'Mavis Graves', 'NameKorean': None, 'Height': 78, 'Weight': 205, 'BirthDate': '2003-11-20T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Greenville', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/william-graves/sa3021472/stats?position=P', 'HeightDisplay': '6\'6""', 'Age': 21, 'AgeToday': 21, 'AgeYears': 21, 'AgeMonths': 1, 'AgeDays': 3, 'AgeDisplayOld': '21 years, 1 months, 3 days', 'BirthDateDisplay': '11/20/2003', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '21 years, 1 month, 3 days'}","{'mlbamid': 703496, 'playerid': None, 'minormasterid': 'sa3021472', 'masterid': 'sa3021472', 'teamid': 26, 'minorfranchid': 139, 'transdate': '2024-09-16T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-08-17T00:00:00', 'lseason': 2024, 'lteamid': 26, 'lminorfranchid': 139, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3021472', 'MLB_FullName': 'Philadelphia Phillies', 'MLB_ShortName': 'Phillies', 'MLB_AbbName': 'PHI', 'MiLB_FullName': None, 'llevel1': 'A'}",,703496,sa3021472,21,"21 years, 1 months, 3 days",L,L,P,/players/william-graves/sa3021472/stats?position=P,Philadelphia Phillies,Phillies,PHI,0.0,0.473684,0.0,7698,0.8666666666666667,29.8159595959596,0.9733333333333334,A
691013,Jason Savacool,1439,362,313,245,74,54,11,2,7,70,19.3,43,11.9,168,664,0.236,0.254,0.334,0.351,0.351,0.385,0.308,0.329,0.282,25.3,87.9,7.0,36.3,17,6.9,4.7,5.3,91.2,0.10909090909090909,0.396969696969697,0.05454545454545454,0.048484848484848485,0.11515151515151516,0.24242424242424243,0.2,0.8090909090909091,0.21212121212121213,0.12727272727272726,0.4484848484848485,0.20666666666666667,"{'UPId': 'sa3022856', 'PlayerId': None, 'MLBAMId': 691013, 'MinorMasterId': 'sa3022856', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Jason Savacool', 'FirstName': 'Jason', 'LastName': 'Savacool', 'firstLastName': 'Jason Savacool', 'NameKorean': None, 'Height': 73, 'Weight': 210, 'BirthDate': '2002-05-21T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Syracuse', 'College': 'Maryland', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jason-savacool/sa3022856/stats?position=P', 'HeightDisplay': '6\'1""', 'Age': 23, 'AgeToday': 22, 'AgeYears': 22, 'AgeMonths': 7, 'AgeDays': 3, 'AgeDisplayOld': '22 years, 7 months, 3 days', 'BirthDateDisplay': '5/21/2002', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '22 years, 7 months, 3 days'}","{'mlbamid': 691013, 'playerid': None, 'minormasterid': 'sa3022856', 'masterid': 'sa3022856', 'teamid': 28, 'minorfranchid': 81, 'transdate': '2024-04-05T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-09-03T00:00:00', 'lseason': 2024, 'lteamid': 28, 'lminorfranchid': 81, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3022856', 'MLB_FullName': 'St. Louis Cardinals', 'MLB_ShortName': 'Cardinals', 'MLB_AbbName': 'STL', 'MiLB_FullName': None, 'llevel1': 'A'}",,691013,sa3022856,22,"22 years, 7 months, 3 days",R,R,P,/players/jason-savacool/sa3022856/stats?position=P,St. Louis Cardinals,Cardinals,STL,0.0,0.529851,0.0,8243,0.6121212121212121,6.193553719008263,0.26666666666666666,A
694696,Cade Smith,1423,350,306,199,58,39,11,3,5,109,31.1,39,11.1,232,643,0.19,0.182,0.286,0.28,0.294,0.261,0.264,0.251,0.273,36.1,88.1,13.0,31.7,5,2.5,1.4,7.7,93.0,0.8515151515151516,0.4666666666666667,0.7848484848484848,0.7878787878787878,0.8636363636363636,0.8606060606060606,0.1696969696969697,0.42727272727272725,0.4666666666666667,0.8181818181818182,0.9666666666666667,0.6066666666666667,"{'UPId': '27867', 'PlayerId': 27867, 'MLBAMId': 671922, 'MinorMasterId': 'sa3015086', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Cade Smith', 'FirstName': 'Cade', 'LastName': 'Smith', 'firstLastName': 'Cade Smith', 'NameKorean': None, 'Height': 77, 'Weight': 230, 'BirthDate': '1999-05-09T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2024-03-30T00:00:00', 'LastGame': '2024-09-28T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/cade-smith/27867/stats?position=P', 'HeightDisplay': '6\'5""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 7, 'AgeDays': 14, 'AgeDisplayOld': '25 years, 7 months, 14 days', 'BirthDateDisplay': '5/9/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_20434445.png', 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '25 years, 7 months, 14 days'}","{'mlbamid': 671922, 'playerid': 27867, 'minormasterid': 'sa3015086', 'masterid': '27867', 'teamid': 5, 'minorfranchid': 318, 'transdate': '2023-11-14T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-28T00:00:00', 'lseason': 2024, 'lteamid': 5, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '27867', 'MLB_FullName': 'Cleveland Guardians', 'MLB_ShortName': 'Guardians', 'MLB_AbbName': 'CLE', 'MiLB_FullName': None, 'llevel1': 'MLB'}",27867.0,671922,sa3015086,25,"25 years, 7 months, 14 days",R,R,P,/players/cade-smith/27867/stats?position=P,Cleveland Guardians,Guardians,CLE,0.0,0.0,0.0,9349,0.06666666666666667,2.5256565656565657,0.09333333333333334,A
695308,Paulshawn Pasqualotto,1369,343,304,235,90,59,22,1,8,73,21.3,29,8.5,162,636,0.296,0.232,0.364,0.31,0.454,0.351,0.355,0.297,0.361,25.5,87.3,10.0,31.5,13,5.5,3.8,3.9,93.4,0.20303030303030303,0.7363636363636363,0.22121212121212122,0.24242424242424243,0.38484848484848483,0.2606060606060606,0.3151515151515151,0.6575757575757576,0.47878787878787876,0.3,0.07878787878787878,0.6866666666666666,"{'UPId': 'sa3023476', 'PlayerId': None, 'MLBAMId': 695308, 'MinorMasterId': 'sa3023476', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Paulshawn Pasqualotto', 'FirstName': 'Paul', 'LastName': 'Pasqualotto', 'firstLastName': 'Paulshawn Pasqualotto', 'NameKorean': None, 'Height': 73, 'Weight': 200, 'BirthDate': '2001-06-14T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Las Vegas', 'College': 'California', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/paul-pasqualotto/sa3023476/stats?position=P', 'HeightDisplay': '6\'1""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 6, 'AgeDays': 9, 'AgeDisplayOld': '23 years, 6 months, 9 days', 'BirthDateDisplay': '6/14/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '23 years, 6 months, 9 days'}","{'mlbamid': 695308, 'playerid': None, 'minormasterid': 'sa3023476', 'masterid': 'sa3023476', 'teamid': 8, 'minorfranchid': 120, 'transdate': '2024-04-01T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-09-08T00:00:00', 'lseason': 2024, 'lteamid': 8, 'lminorfranchid': 120, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3023476', 'MLB_FullName': 'Minnesota Twins', 'MLB_ShortName': 'Twins', 'MLB_AbbName': 'MIN', 'MiLB_FullName': None, 'llevel1': 'A'}",,695308,sa3023476,23,"23 years, 6 months, 9 days",R,R,P,/players/paul-pasqualotto/sa3023476/stats?position=P,Minnesota Twins,Twins,MIN,0.0,0.410359,0.0,8584,0.3151515151515151,6.379430670339762,0.29333333333333333,A
694788,Carlson Reed,1334,321,275,181,54,39,10,1,4,95,29.6,42,13.1,181,562,0.196,0.179,0.308,0.295,0.284,0.259,0.274,0.26,0.282,32.2,85.4,7.0,32.0,6,3.3,1.9,6.5,93.8,0.7757575757575758,0.3212121212121212,0.8212121212121212,0.8151515151515152,0.796969696969697,0.6909090909090909,0.7666666666666667,0.8090909090909091,0.45454545454545453,0.693939393939394,0.7909090909090909,0.77,"{'UPId': 'sa3022793', 'PlayerId': None, 'MLBAMId': 694788, 'MinorMasterId': 'sa3022793', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Carlson Reed', 'FirstName': 'Carlson', 'LastName': 'Reed', 'firstLastName': 'Carlson Reed', 'NameKorean': None, 'Height': 76, 'Weight': 200, 'BirthDate': '2002-11-27T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Atlanta', 'College': 'West Virginia', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/carlson-reed/sa3022793/stats?position=P', 'HeightDisplay': '6\'4""', 'Age': 22, 'AgeToday': 22, 'AgeYears': 22, 'AgeMonths': 0, 'AgeDays': 26, 'AgeDisplayOld': '22 years, 0 months, 26 days', 'BirthDateDisplay': '11/27/2002', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '22 years, 26 days'}","{'mlbamid': 694788, 'playerid': None, 'minormasterid': 'sa3022793', 'masterid': 'sa3022793', 'teamid': 27, 'minorfranchid': 97, 'transdate': '2024-07-31T00:00:00', 'tlevel': 'A+', 'lgamedate': '2024-09-04T00:00:00', 'lseason': 2024, 'lteamid': 27, 'lminorfranchid': 97, 'llevel': 'A+', 'mlevel': 'A+', 'cplayerid': 'sa3022793', 'MLB_FullName': 'Pittsburgh Pirates', 'MLB_ShortName': 'Pirates', 'MLB_AbbName': 'PIT', 'MiLB_FullName': None, 'llevel1': 'A+'}",,694788,sa3022793,22,"22 years, 0 months, 26 days",L,R,P,/players/carlson-reed/sa3022793/stats?position=P,Pittsburgh Pirates,Pirates,PIT,0.0,0.480874,0.0,8056,0.7090909090909091,25.058842975206616,0.9066666666666666,A
701056,Josh Grosz,1333,340,298,206,73,43,20,1,9,95,27.9,29,8.5,175,630,0.245,0.227,0.327,0.313,0.409,0.344,0.323,0.295,0.325,27.8,88.2,10.0,39.8,10,4.9,2.9,6.2,93.9,0.7272727272727273,0.7363636363636363,0.28484848484848485,0.27575757575757576,0.40606060606060607,0.403030303030303,0.15757575757575756,0.6575757575757576,0.06666666666666667,0.41515151515151516,0.7121212121212122,0.8033333333333333,"{'UPId': 'sa3023478', 'PlayerId': None, 'MLBAMId': 701056, 'MinorMasterId': 'sa3023478', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Josh Grosz', 'FirstName': 'Joshua', 'LastName': 'Grosz', 'firstLastName': 'Josh Grosz', 'NameKorean': None, 'Height': 76, 'Weight': 199, 'BirthDate': '2002-09-05T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Twentynine Palms', 'College': 'East Carolina', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/joshua-grosz/sa3023478/stats?position=P', 'HeightDisplay': '6\'4""', 'Age': 22, 'AgeToday': 22, 'AgeYears': 22, 'AgeMonths': 3, 'AgeDays': 18, 'AgeDisplayOld': '22 years, 3 months, 18 days', 'BirthDateDisplay': '9/5/2002', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '22 years, 3 months, 18 days'}","{'mlbamid': 701056, 'playerid': None, 'minormasterid': 'sa3023478', 'masterid': 'sa3023478', 'teamid': 9, 'minorfranchid': 50, 'transdate': '2024-08-06T00:00:00', 'tlevel': 'A+', 'lgamedate': '2024-09-08T00:00:00', 'lseason': 2024, 'lteamid': 9, 'lminorfranchid': 50, 'llevel': 'A+', 'mlevel': 'AA', 'cplayerid': 'sa3023478', 'MLB_FullName': 'New York Yankees', 'MLB_ShortName': 'Yankees', 'MLB_AbbName': 'NYY', 'MiLB_FullName': None, 'llevel1': 'A+'}",,701056,sa3023478,22,"22 years, 3 months, 18 days",R,R,P,/players/joshua-grosz/sa3023478/stats?position=P,New York Yankees,Yankees,NYY,0.0,0.485437,0.0,8138,0.6666666666666666,19.81212121212121,0.7733333333333333,A
683639,Carlos Jimenez,1315,324,254,170,47,33,9,0,5,86,26.5,63,19.4,163,536,0.185,0.199,0.355,0.367,0.28,0.303,0.301,0.315,0.255,30.4,88.5,12.0,30.6,8,4.7,2.5,4.6,94.8,0.6181818181818182,0.06363636363636363,0.6090909090909091,0.48484848484848486,0.20606060606060606,0.5666666666666667,0.12424242424242424,0.509090909090909,0.5606060606060606,0.45454545454545453,0.2,0.9,"{'UPId': 'sa3015599', 'PlayerId': None, 'MLBAMId': 692039, 'MinorMasterId': 'sa3015599', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Carlos J. Jimenez', 'FirstName': 'Carlos', 'LastName': 'Jimenez', 'firstLastName': 'Carlos Jimenez', 'NameKorean': None, 'Height': 70, 'Weight': 170, 'BirthDate': '2003-02-14T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'OF', 'BirthCity': 'Los Alcarrizos', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/carlos-jimenez/sa3015599/stats?position=OF', 'HeightDisplay': '5\'10""', 'Age': 22, 'AgeToday': 21, 'AgeYears': 21, 'AgeMonths': 10, 'AgeDays': 9, 'AgeDisplayOld': '21 years, 10 months, 9 days', 'BirthDateDisplay': '2/14/2003', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '21 years, 10 months, 9 days'}","{'mlbamid': 692039, 'playerid': None, 'minormasterid': 'sa3015599', 'masterid': 'sa3015599', 'teamid': 11, 'minorfranchid': 83, 'transdate': '2024-09-24T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-08-30T00:00:00', 'lseason': 2024, 'lteamid': 11, 'lminorfranchid': 83, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3015599', 'MLB_FullName': 'Seattle Mariners', 'MLB_ShortName': 'Mariners', 'MLB_AbbName': 'SEA', 'MiLB_FullName': None, 'llevel1': 'A'}",,692039,sa3015599,21,"21 years, 10 months, 9 days",L,L,OF,/players/carlos-jimenez/sa3015599/stats?position=OF,Seattle Mariners,Mariners,SEA,7.92842,0.503185,0.812915,7974,0.7363636363636363,17.688347107438016,0.7266666666666667,A
800544,Cesar Lares,1293,349,302,233,81,59,12,2,8,70,20.1,27,7.7,145,597,0.268,0.248,0.36,0.344,0.401,0.358,0.339,0.317,0.324,24.3,86.9,11.0,37.8,10,4.3,2.9,4.6,91.0,0.1303030303030303,0.8333333333333334,0.08484848484848485,0.1787878787878788,0.18484848484848485,0.20303030303030303,0.4303030303030303,0.5848484848484848,0.13333333333333333,0.5333333333333333,0.2,0.16666666666666666,"{'UPId': 'sa3019384', 'PlayerId': None, 'MLBAMId': 800544, 'MinorMasterId': 'sa3019384', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Cesar Lares', 'FirstName': 'Cesar', 'LastName': 'Lares', 'firstLastName': 'Cesar Lares', 'NameKorean': None, 'Height': 72, 'Weight': 170, 'BirthDate': '2003-07-03T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Maracay', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/cesar-lares/sa3019384/stats?position=P', 'HeightDisplay': '6\'0""', 'Age': 21, 'AgeToday': 21, 'AgeYears': 21, 'AgeMonths': 5, 'AgeDays': 21, 'AgeDisplayOld': '21 years, 5 months, 21 days', 'BirthDateDisplay': '7/3/2003', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '21 years, 5 months, 21 days'}","{'mlbamid': 800544, 'playerid': None, 'minormasterid': 'sa3019384', 'masterid': 'sa3019384', 'teamid': 8, 'minorfranchid': 120, 'transdate': '2024-04-01T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-09-03T00:00:00', 'lseason': 2024, 'lteamid': 8, 'lminorfranchid': 120, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3019384', 'MLB_FullName': 'Minnesota Twins', 'MLB_ShortName': 'Twins', 'MLB_AbbName': 'MIN', 'MiLB_FullName': None, 'llevel1': 'A'}",,800544,sa3019384,21,"21 years, 5 months, 21 days",L,L,P,/players/cesar-lares/sa3019384/stats?position=P,Minnesota Twins,Twins,MIN,0.0,0.441767,0.0,7836,0.8,10.824242424242426,0.48,A
700179,Connor Oliver,1258,333,292,217,73,43,20,4,6,76,22.8,34,10.2,173,586,0.25,0.238,0.339,0.329,0.408,0.373,0.329,0.313,0.318,29.5,87.8,12.0,39.2,14,6.5,4.2,6.0,90.4,0.31212121212121213,0.5606060606060606,0.12424242424242424,0.09393939393939393,0.21212121212121213,0.49393939393939396,0.22424242424242424,0.509090909090909,0.08181818181818182,0.16666666666666666,0.6454545454545455,0.11,"{'UPId': 'sa3023200', 'PlayerId': None, 'MLBAMId': 700179, 'MinorMasterId': 'sa3023200', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Connor Oliver', 'FirstName': 'Connor', 'LastName': 'Oliver', 'firstLastName': 'Connor Oliver', 'NameKorean': None, 'Height': 74, 'Weight': 170, 'BirthDate': '2001-05-26T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Hazel Crest', 'College': 'Miami (OH)', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/connor-oliver/sa3023200/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 6, 'AgeDays': 28, 'AgeDisplayOld': '23 years, 6 months, 28 days', 'BirthDateDisplay': '5/26/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '23 years, 6 months, 28 days'}","{'mlbamid': 700179, 'playerid': None, 'minormasterid': 'sa3023200', 'masterid': 'sa3023200', 'teamid': 27, 'minorfranchid': 112, 'transdate': '2024-04-09T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-09-06T00:00:00', 'lseason': 2024, 'lteamid': 27, 'lminorfranchid': 112, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3023200', 'MLB_FullName': 'Pittsburgh Pirates', 'MLB_ShortName': 'Pirates', 'MLB_AbbName': 'PIT', 'MiLB_FullName': None, 'llevel1': 'A'}",,700179,sa3023200,23,"23 years, 6 months, 28 days",L,L,P,/players/connor-oliver/sa3023200/stats?position=P,Pittsburgh Pirates,Pirates,PIT,0.0,0.484582,0.0,8603,0.3090909090909091,4.543636363636364,0.2,A
702436,Luis Serna,1219,302,267,185,66,40,15,5,6,82,27.2,24,7.9,175,534,0.247,0.234,0.334,0.323,0.408,0.363,0.327,0.307,0.335,32.8,87.2,12.0,36.8,12,6.5,4.0,6.6,92.1,0.6727272727272727,0.8212121212121212,0.19090909090909092,0.1606060606060606,0.2818181818181818,0.7212121212121212,0.35454545454545455,0.509090909090909,0.1787878787878788,0.16666666666666666,0.8181818181818182,0.41333333333333333,"{'UPId': 'sa3016528', 'PlayerId': None, 'MLBAMId': 702436, 'MinorMasterId': 'sa3016528', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Luis Serna', 'FirstName': 'Luis', 'LastName': 'Serna', 'firstLastName': 'Luis Serna', 'NameKorean': None, 'Height': 71, 'Weight': 162, 'BirthDate': '2004-07-20T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'San Luis Rio Colorado', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/luis-serna/sa3016528/stats?position=P', 'HeightDisplay': '5\'11""', 'Age': 20, 'AgeToday': 20, 'AgeYears': 20, 'AgeMonths': 5, 'AgeDays': 4, 'AgeDisplayOld': '20 years, 5 months, 4 days', 'BirthDateDisplay': '7/20/2004', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '20 years, 5 months, 4 days'}","{'mlbamid': 702436, 'playerid': None, 'minormasterid': 'sa3016528', 'masterid': 'sa3016528', 'teamid': 9, 'minorfranchid': 82, 'transdate': '2024-11-03T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-07-31T00:00:00', 'lseason': 2024, 'lteamid': 9, 'lminorfranchid': 82, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3016528', 'MLB_FullName': 'New York Yankees', 'MLB_ShortName': 'Yankees', 'MLB_AbbName': 'NYY', 'MiLB_FullName': None, 'llevel1': 'A'}",,702436,sa3016528,20,"20 years, 5 months, 4 days",R,R,P,/players/luis-serna/sa3016528/stats?position=P,New York Yankees,Yankees,NYY,0.0,0.564516,0.0,7454,0.9272727272727272,23.30545454545455,0.8666666666666667,A
814804,Grant Rogers,1210,306,281,213,67,43,14,1,9,69,22.5,22,7.2,130,576,0.238,0.214,0.297,0.275,0.391,0.338,0.301,0.272,0.284,22.6,85.4,14.0,27.2,11,5.2,3.6,4.7,91.5,0.30303030303030304,0.8818181818181818,0.4303030303030303,0.31212121212121213,0.6545454545454545,0.11515151515151516,0.7666666666666667,0.3333333333333333,0.806060606060606,0.3484848484848485,0.23939393939393938,0.27,"{'UPId': 'sa3023522', 'PlayerId': None, 'MLBAMId': 814804, 'MinorMasterId': 'sa3023522', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Grant Rogers', 'FirstName': 'Grant', 'LastName': 'Rogers', 'firstLastName': 'Grant Rogers', 'NameKorean': None, 'Height': 79, 'Weight': 230, 'BirthDate': '2001-05-22T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Groves', 'College': 'McNeese State', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/grant-rogers/sa3023522/stats?position=P', 'HeightDisplay': '6\'7""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 7, 'AgeDays': 1, 'AgeDisplayOld': '23 years, 7 months, 1 days', 'BirthDateDisplay': '5/22/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '23 years, 7 months, 1 day'}","{'mlbamid': 814804, 'playerid': None, 'minormasterid': 'sa3023522', 'masterid': 'sa3023522', 'teamid': 14, 'minorfranchid': 42, 'transdate': '2024-07-30T00:00:00', 'tlevel': 'A+', 'lgamedate': '2024-09-07T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': 42, 'llevel': 'A+', 'mlevel': 'A+', 'cplayerid': 'sa3023522', 'MLB_FullName': 'Toronto Blue Jays', 'MLB_ShortName': 'Blue Jays', 'MLB_AbbName': 'TOR', 'MiLB_FullName': None, 'llevel1': 'A+'}",,814804,sa3023522,23,"23 years, 7 months, 1 days",R,R,P,/players/grant-rogers/sa3023522/stats?position=P,Toronto Blue Jays,Blue Jays,TOR,0.0,0.465116,0.0,8606,0.30303030303030304,6.502295684113867,0.3,A
