id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,AgeDisplayOld,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName,spd,pull,wbsr,fv,wbsr_pa,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,wbsr_pa_p,spd_p,pull_p,age_days,age_p,pscore,score_p,level
675961,Alika Williams,729,184,163,130,51,39,10,2,0,34,18.5,20,10.9,77,351,0.313,0.243,0.386,0.327,0.399,0.319,0.347,0.293,0.392,21.9,84.2,13.0,26.9,2,1.5,1.1,5.7,"{'UPId': '27604', 'PlayerId': 27604, 'MLBAMId': 675961, 'MinorMasterId': 'sa3014427', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Alika Williams', 'FirstName': 'Alika', 'LastName': 'Williams', 'firstLastName': 'Alika Williams', 'NameKorean': None, 'Height': 73, 'Weight': 180, 'BirthDate': '1999-03-12T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'SS', 'BirthCity': '', 'College': 'Arizona State', 'Debut': '2023-07-25T00:00:00', 'LastGame': '2024-09-09T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/alika-williams/27604/stats?position=SS', 'HeightDisplay': '6\'1""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 9, 'AgeDays': 12, 'AgeDisplayOld': '25 years, 9 months, 12 days', 'BirthDateDisplay': '3/12/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22878717.png', 'minSeason': 2023, 'maxSeason': 2024, 'AgeDisplay': '25 years, 9 months, 12 days'}","{'mlbamid': 675961, 'playerid': 27604, 'minormasterid': 'sa3014427', 'masterid': '27604', 'teamid': 27, 'minorfranchid': 327, 'transdate': '2024-10-01T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 27, 'lminorfranchid': 12, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '27604', 'MLB_FullName': 'Pittsburgh Pirates', 'MLB_ShortName': 'Pirates', 'MLB_AbbName': 'PIT', 'MiLB_FullName': None, 'llevel1': 'AAA'}",27604.0,675961,sa3014427,25,"25 years, 9 months, 12 days",R,R,SS,/players/alika-williams/27604/stats?position=SS,Pittsburgh Pirates,Pirates,PIT,5.6725,0.378788,-0.0549175,40,-0.0002984646739130435,0.7567901234567901,0.4888888888888889,0.6691358024691358,0.23333333333333334,0.30987654320987656,0.7506172839506173,0.050617283950617285,0.4703703703703704,0.13209876543209875,0.056790123456790124,0.3493827160493827,0.5555555555555556,0.6469135802469136,0.11851851851851852,9407,0.7308641975308642,10.0471269623533,0.5209876543209877,AAA
669945,Chavez Young,721,168,147,102,31,20,7,2,2,46,27.4,14,8.3,82,332,0.211,0.187,0.304,0.283,0.327,0.257,0.284,0.252,0.29,24.7,81.3,12.0,15.7,3,2.9,1.8,5.4,"{'UPId': 'sa918963', 'PlayerId': None, 'MLBAMId': 669945, 'MinorMasterId': 'sa918963', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'chavez young', 'FirstName': 'Chavez', 'LastName': 'Young', 'firstLastName': 'Chavez Young', 'NameKorean': None, 'Height': 70, 'Weight': 200, 'BirthDate': '1997-07-08T00:00:00', 'Bats': 'S', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'Freeport', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/chavez-young/sa918963/stats?position=OF', 'HeightDisplay': '5\'10""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 5, 'AgeDays': 16, 'AgeDisplayOld': '27 years, 5 months, 16 days', 'BirthDateDisplay': '7/8/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '27 years, 5 months, 16 days'}","{'mlbamid': 669945, 'playerid': None, 'minormasterid': 'sa918963', 'masterid': 'sa918963', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-06-21T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-06-20T00:00:00', 'lseason': 2024, 'lteamid': 23, 'lminorfranchid': 24, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa918963', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",,669945,sa918963,27,"27 years, 5 months, 16 days",S,R,OF,/players/chavez-young/sa918963/stats?position=OF,Free Agent,,,7.80373,0.386792,-0.789955,35+,-0.004702113095238095,0.21975308641975308,0.2111111111111111,0.027160493827160494,0.018518518518518517,0.02962962962962963,0.6234567901234568,0.0024691358024691358,0.3950617283950617,0.012345679012345678,0.1654320987654321,0.4185185185185185,0.07407407407407407,0.9407407407407408,0.15308641975308643,10021,0.47160493827160493,3.5597439414723366,0.1925925925925926,AAA
685133,Wade Meckler,720,191,172,147,48,28,9,3,8,25,13.1,19,9.9,45,300,0.279,0.27,0.351,0.343,0.506,0.416,0.368,0.333,0.288,15.0,84.4,6.0,28.6,7,4.8,3.7,2.5,"{'UPId': '31490', 'PlayerId': 31490, 'MLBAMId': 685133, 'MinorMasterId': 'sa3020119', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Wade Meckler', 'FirstName': 'Wade', 'LastName': 'Meckler', 'firstLastName': 'Wade Meckler', 'NameKorean': None, 'Height': 70, 'Weight': 178, 'BirthDate': '2000-04-21T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2023-08-14T00:00:00', 'LastGame': '2023-09-05T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2023, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/wade-meckler/31490/stats?position=OF', 'HeightDisplay': '5\'10""', 'Age': 25, 'AgeToday': 24, 'AgeYears': 24, 'AgeMonths': 8, 'AgeDays': 3, 'AgeDisplayOld': '24 years, 8 months, 3 days', 'BirthDateDisplay': '4/21/2000', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2023, 'maxSeason': 2023, 'AgeDisplay': '24 years, 8 months, 3 days'}","{'mlbamid': 685133, 'playerid': 31490, 'minormasterid': 'sa3020119', 'masterid': '31490', 'teamid': 30, 'minorfranchid': 330, 'transdate': '2024-10-01T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 30, 'lminorfranchid': 9, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '31490', 'MLB_FullName': 'San Francisco Giants', 'MLB_ShortName': 'Giants', 'MLB_AbbName': 'SFG', 'MiLB_FullName': None, 'llevel1': 'AAA'}",31490.0,685133,sa3020119,24,"24 years, 8 months, 3 days",L,R,OF,/players/wade-meckler/31490/stats?position=OF,San Francisco Giants,Giants,SFG,5.7159,0.427632,-0.19214,40,-0.0010059685863874346,0.9604938271604938,0.36666666666666664,0.9259259259259259,0.7962962962962963,0.7567901234567901,0.9679012345679012,0.05925925925925926,0.06790123456790123,0.18765432098765433,0.36790123456790125,0.9814814814814815,0.454320987654321,0.6617283950617284,0.3493827160493827,9003,0.8493827160493828,16.5975674439872,0.7777777777777778,AAA
671287,Phil Clarke,719,192,160,133,37,28,6,0,3,28,14.6,27,14.1,62,341,0.231,0.249,0.354,0.371,0.325,0.336,0.312,0.325,0.262,18.2,83.4,18.0,18.8,3,2.3,1.6,4.0,"{'UPId': 'sa3011379', 'PlayerId': None, 'MLBAMId': 671287, 'MinorMasterId': 'sa3011379', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'philip clarke', 'FirstName': 'Philip', 'LastName': 'Clarke', 'firstLastName': 'Phil Clarke', 'NameKorean': None, 'Height': 69, 'Weight': 190, 'BirthDate': '1998-03-24T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'C', 'BirthCity': 'Atlanta', 'College': 'Vanderbilt', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/philip-clarke/sa3011379/stats?position=C', 'HeightDisplay': '5\'9""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 9, 'AgeDays': 0, 'AgeDisplayOld': '26 years, 9 months, 0 days', 'BirthDateDisplay': '3/24/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 9 months'}","{'mlbamid': 671287, 'playerid': None, 'minormasterid': 'sa3011379', 'masterid': 'sa3011379', 'teamid': 14, 'minorfranchid': 5, 'transdate': '2024-06-07T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': 5, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3011379', 'MLB_FullName': 'Toronto Blue Jays', 'MLB_ShortName': 'Blue Jays', 'MLB_AbbName': 'TOR', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,671287,sa3011379,26,"26 years, 9 months, 0 days",L,R,C,/players/philip-clarke/sa3011379/stats?position=C,Toronto Blue Jays,Blue Jays,TOR,3.82836,0.470149,0.145083,35+,0.0007556406249999999,0.9246913580246914,0.8345679012345679,0.7444444444444445,0.3345679012345679,0.6925925925925925,0.9024691358024691,0.024691358024691357,0.8382716049382716,0.01728395061728395,0.09876543209876543,0.7666666666666667,0.6790123456790124,0.3135802469135803,0.6493827160493827,9760,0.5802469135802469,10.33555860387136,0.5358024691358024,AAA
694388,Joey Loperfido,719,187,162,111,44,23,7,1,13,53,28.3,19,10.2,82,316,0.272,0.254,0.358,0.348,0.568,0.527,0.392,0.376,0.316,25.9,90.8,7.0,44.1,20,18.0,10.7,4.9,"{'UPId': '29630', 'PlayerId': 29630, 'MLBAMId': 694388, 'MinorMasterId': 'sa3017050', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Joey Loperfido', 'FirstName': 'Joey', 'LastName': 'Loperfido', 'firstLastName': 'Joey Loperfido', 'NameKorean': None, 'Height': 75, 'Weight': 220, 'BirthDate': '1999-05-11T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2024-04-30T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/joey-loperfido/29630/stats?position=OF', 'HeightDisplay': '6\'3""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 7, 'AgeDays': 13, 'AgeDisplayOld': '25 years, 7 months, 13 days', 'BirthDateDisplay': '5/11/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22878876.png', 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '25 years, 7 months, 13 days'}","{'mlbamid': 694388, 'playerid': 29630, 'minormasterid': 'sa3017050', 'masterid': '29630', 'teamid': 14, 'minorfranchid': 334, 'transdate': '2024-11-13T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '29630', 'MLB_FullName': 'Toronto Blue Jays', 'MLB_ShortName': 'Blue Jays', 'MLB_AbbName': 'TOR', 'MiLB_FullName': None, 'llevel1': 'MLB'}",29630.0,694388,sa3017050,25,"25 years, 7 months, 13 days",L,R,OF,/players/joey-loperfido/29630/stats?position=OF,Toronto Blue Jays,Blue Jays,TOR,7.52676,0.45045,1.03068,45,0.0055116577540106956,0.16419753086419753,0.39753086419753086,0.8012345679012346,0.9901234567901235,0.9604938271604938,0.5358024691358024,0.9432098765432099,0.09382716049382717,0.8925925925925926,1.0,0.5493827160493827,0.9061728395061729,0.9160493827160494,0.49135802469135803,9348,0.7481481481481481,26.789245541838135,0.9703703703703703,AAA
685392,Trevor Boone,718,187,170,96,40,21,8,1,10,74,39.6,17,9.1,162,369,0.235,0.189,0.305,0.263,0.471,0.34,0.333,0.267,0.349,43.9,87.7,15.0,40.6,10,10.4,5.3,8.6,"{'UPId': 'sa3010336', 'PlayerId': None, 'MLBAMId': 685392, 'MinorMasterId': 'sa3010336', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Trevor Boone', 'FirstName': 'Trevor', 'LastName': 'Boone', 'firstLastName': 'Trevor Boone', 'NameKorean': None, 'Height': 73, 'Weight': 210, 'BirthDate': '1997-09-09T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'Oklahoma City', 'College': 'Oklahoma State', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/trevor-boone/sa3010336/stats?position=OF', 'HeightDisplay': '6\'1""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 3, 'AgeDays': 15, 'AgeDisplayOld': '27 years, 3 months, 15 days', 'BirthDateDisplay': '9/9/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '27 years, 3 months, 15 days'}","{'mlbamid': 685392, 'playerid': None, 'minormasterid': 'sa3010336', 'masterid': 'sa3010336', 'teamid': 19, 'minorfranchid': 3, 'transdate': '2024-09-14T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 19, 'lminorfranchid': 3, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3010336', 'MLB_FullName': 'Colorado Rockies', 'MLB_ShortName': 'Rockies', 'MLB_AbbName': 'COL', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,685392,sa3010336,27,"27 years, 3 months, 15 days",R,R,OF,/players/trevor-boone/sa3010336/stats?position=OF,Colorado Rockies,Rockies,COL,7.60037,0.540816,1.27633,0,0.006825294117647059,0.012345679012345678,0.28888888888888886,0.03827160493827161,0.36790123456790125,0.08641975308641975,0.0024691358024691358,0.48518518518518516,0.6222222222222222,0.7345679012345679,0.8716049382716049,0.03950617283950617,0.945679012345679,0.9308641975308642,0.9580246913580247,9960,0.4925925925925926,10.896026520347508,0.5604938271604938,AAA
553988,Dixon Machado,706,178,151,130,32,26,3,0,3,25,14.0,23,12.9,45,283,0.212,0.251,0.309,0.348,0.291,0.337,0.274,0.311,0.228,15.9,85.2,7.0,26.2,5,3.8,2.8,3.1,"{'UPId': '11472', 'PlayerId': 11472, 'MLBAMId': 553988, 'MinorMasterId': 'sa505035', 'KBOId': 50506, 'KBOBISId': 668, 'AltMMId': None, 'RRId': 'Dixon Machado', 'FirstName': 'Dixon', 'LastName': 'Machado', 'firstLastName': 'Dixon Machado', 'NameKorean': '마차도', 'Height': 73, 'Weight': 190, 'BirthDate': '1992-02-22T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '2B/SS', 'BirthCity': '', 'College': '', 'Debut': '2015-05-25T00:00:00', 'LastGame': '2022-08-04T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2017, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/dixon-machado/11472/stats?position=2B/SS', 'HeightDisplay': '6\'1""', 'Age': 33, 'AgeToday': 32, 'AgeYears': 32, 'AgeMonths': 10, 'AgeDays': 2, 'AgeDisplayOld': '32 years, 10 months, 2 days', 'BirthDateDisplay': '2/22/1992', 'DeathDateDisplay': None, 'servicetime': '2.005', 'urlHeadshot': None, 'minSeason': 2015, 'maxSeason': 2022, 'AgeDisplay': '32 years, 10 months, 2 days'}","{'mlbamid': 553988, 'playerid': 11472, 'minormasterid': 'sa505035', 'masterid': '11472', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-08-31T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-08-29T00:00:00', 'lseason': 2024, 'lteamid': 21, 'lminorfranchid': 14, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '11472', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",11472.0,553988,sa505035,32,"32 years, 10 months, 2 days",R,R,2B/SS,/players/dixon-machado/11472/stats?position=2B/SS,Free Agent,,,1.9744,0.443609,-0.0909851,45,-0.0005111522471910112,0.9493827160493827,0.7271604938271605,0.7641975308641975,0.34444444444444444,0.5308641975308642,0.9604938271604938,0.10987654320987654,0.09382716049382717,0.10493827160493827,0.2654320987654321,0.917283950617284,0.528395061728395,0.07407407407407407,0.45925925925925926,11982,0.08148148148148149,1.274732510288066,0.08148148148148149,AAA
701350,Roman Anthony,705,164,131,102,45,29,12,1,3,31,18.9,31,18.9,62,265,0.344,0.257,0.463,0.401,0.519,0.401,0.425,0.367,0.424,23.4,88.0,3.0,45.1,8,7.8,4.9,3.4,"{'UPId': 'sa3020211', 'PlayerId': None, 'MLBAMId': 701350, 'MinorMasterId': 'sa3020211', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Roman Anthony', 'FirstName': 'Roman', 'LastName': 'Anthony', 'firstLastName': 'Roman Anthony', 'NameKorean': None, 'Height': 74, 'Weight': 200, 'BirthDate': '2004-05-13T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'West Palm Beach', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/roman-anthony/sa3020211/stats?position=OF', 'HeightDisplay': '6\'2""', 'Age': 21, 'AgeToday': 20, 'AgeYears': 20, 'AgeMonths': 7, 'AgeDays': 11, 'AgeDisplayOld': '20 years, 7 months, 11 days', 'BirthDateDisplay': '5/13/2004', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '20 years, 7 months, 11 days'}","{'mlbamid': 701350, 'playerid': None, 'minormasterid': 'sa3020211', 'masterid': 'sa3020211', 'teamid': 3, 'minorfranchid': 28, 'transdate': '2024-08-12T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 3, 'lminorfranchid': 28, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3020211', 'MLB_FullName': 'Boston Red Sox', 'MLB_ShortName': 'Red Sox', 'MLB_AbbName': 'BOS', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,701350,sa3020211,20,"20 years, 7 months, 11 days",L,R,OF,/players/roman-anthony/sa3020211/stats?position=OF,Boston Red Sox,Red Sox,BOS,5.67814,0.490196,-0.403396,55,-0.002459731707317073,0.7333333333333333,0.9876543209876543,0.8320987654320988,0.7234567901234568,0.9481481481481482,0.6839506172839506,0.5407407407407407,0.013580246913580247,0.9185185185185185,0.6765432098765433,0.8814814814814815,0.23209876543209876,0.6518518518518519,0.7802469135802469,7521,1.0,30.160493827160494,0.9901234567901235,AAA
683766,Christian Koss,705,190,168,125,43,27,10,1,5,45,23.7,14,7.4,108,366,0.256,0.222,0.332,0.305,0.417,0.314,0.327,0.282,0.317,29.5,86.5,7.0,36.0,6,4.8,3.2,6.2,"{'UPId': 'sa3011227', 'PlayerId': None, 'MLBAMId': 683766, 'MinorMasterId': 'sa3011227', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Christian Koss', 'FirstName': 'Christian', 'LastName': 'Koss', 'firstLastName': 'Christian Koss', 'NameKorean': None, 'Height': 73, 'Weight': 182, 'BirthDate': '1998-01-27T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'SS', 'BirthCity': 'Riverside', 'College': 'UC Irvine', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/christian-koss/sa3011227/stats?position=SS', 'HeightDisplay': '6\'1""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 10, 'AgeDays': 27, 'AgeDisplayOld': '26 years, 10 months, 27 days', 'BirthDateDisplay': '1/27/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 10 months, 27 days'}","{'mlbamid': 683766, 'playerid': None, 'minormasterid': 'sa3011227', 'masterid': 'sa3011227', 'teamid': 30, 'minorfranchid': 9, 'transdate': '2024-07-03T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 30, 'lminorfranchid': 9, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3011227', 'MLB_FullName': 'San Francisco Giants', 'MLB_ShortName': 'Giants', 'MLB_AbbName': 'SFG', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,683766,sa3011227,26,"26 years, 10 months, 27 days",R,R,SS,/players/christian-koss/sa3011227/stats?position=SS,San Francisco Giants,Giants,SFG,7.08251,0.438462,0.726132,35+,0.0038217473684210527,0.4469135802469136,0.12962962962962962,0.3271604938271605,0.19506172839506172,0.17901234567901234,0.30864197530864196,0.2814814814814815,0.09382716049382717,0.4802469135802469,0.36790123456790125,0.24320987654320989,0.8666666666666667,0.8765432098765432,0.41975308641975306,9817,0.5555555555555556,9.805212620027435,0.5061728395061729,AAA
656537,Derek Hill,702,183,162,119,56,31,13,4,8,44,24.0,17,9.3,99,332,0.346,0.269,0.415,0.348,0.623,0.429,0.439,0.34,0.432,29.8,88.9,8.0,41.2,10,8.4,5.5,5.7,"{'UPId': '16947', 'PlayerId': 16947, 'MLBAMId': 656537, 'MinorMasterId': 'sa828670', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'derek hill', 'FirstName': 'Derek', 'LastName': 'Hill', 'firstLastName': 'Derek Hill', 'NameKorean': None, 'Height': 73, 'Weight': 206, 'BirthDate': '1995-12-30T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2020-09-04T00:00:00', 'LastGame': '2024-09-26T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': 'P', 'UPURL': '/players/derek-hill/16947/stats?position=OF', 'HeightDisplay': '6\'1""', 'Age': 29, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 11, 'AgeDays': 24, 'AgeDisplayOld': '28 years, 11 months, 24 days', 'BirthDateDisplay': '12/30/1995', 'DeathDateDisplay': None, 'servicetime': '1.078', 'urlHeadshot': None, 'minSeason': 2020, 'maxSeason': 2024, 'AgeDisplay': '28 years, 11 months, 24 days'}","{'mlbamid': 656537, 'playerid': 16947, 'minormasterid': 'sa828670', 'masterid': '16947', 'teamid': 20, 'minorfranchid': 339, 'transdate': '2024-09-19T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-26T00:00:00', 'lseason': 2024, 'lteamid': 20, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '16947', 'MLB_FullName': 'Miami Marlins', 'MLB_ShortName': 'Marlins', 'MLB_AbbName': 'MIA', 'MiLB_FullName': None, 'llevel1': 'MLB'}",16947.0,656537,sa828670,28,"28 years, 11 months, 24 days",R,R,OF,/players/derek-hill/16947/stats?position=OF,Miami Marlins,Marlins,MIA,8.00526,0.452991,0.613566,40,0.003352819672131147,0.42962962962962964,0.3,0.9222222222222223,0.8518518518518519,0.8123456790123457,0.29259259259259257,0.6901234567901234,0.13950617283950617,0.7555555555555555,0.7382716049382716,0.3493827160493827,0.8469135802469135,0.9580246913580247,0.5037037037037037,10574,0.2691358024691358,8.276424325560129,0.4271604938271605,AAA
703149,Roderick Arias,2205,550,472,306,110,68,21,8,13,170,30.9,67,12.2,398,1088,0.233,0.202,0.335,0.309,0.394,0.331,0.322,0.29,0.331,36.6,89.4,12.0,39.5,23,7.5,4.2,5.3,"{'UPId': 'sa3019674', 'PlayerId': None, 'MLBAMId': 703149, 'MinorMasterId': 'sa3019674', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Roderick Arias', 'FirstName': 'Roderick', 'LastName': 'Arias', 'firstLastName': 'Roderick Arias', 'NameKorean': None, 'Height': 72, 'Weight': 178, 'BirthDate': '2004-09-09T00:00:00', 'Bats': 'S', 'Throws': 'R', 'Position': 'SS', 'BirthCity': 'San Pedro de Macoris', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/roderick-arias/sa3019674/stats?position=SS', 'HeightDisplay': '6\'0""', 'Age': 20, 'AgeToday': 20, 'AgeYears': 20, 'AgeMonths': 3, 'AgeDays': 15, 'AgeDisplayOld': '20 years, 3 months, 15 days', 'BirthDateDisplay': '9/9/2004', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '20 years, 3 months, 15 days'}","{'mlbamid': 703149, 'playerid': None, 'minormasterid': 'sa3019674', 'masterid': 'sa3019674', 'teamid': 9, 'minorfranchid': 82, 'transdate': '2024-04-03T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-09-08T00:00:00', 'lseason': 2024, 'lteamid': 9, 'lminorfranchid': 82, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3019674', 'MLB_FullName': 'New York Yankees', 'MLB_ShortName': 'Yankees', 'MLB_AbbName': 'NYY', 'MiLB_FullName': None, 'llevel1': 'A'}",,703149,sa3019674,20,"20 years, 3 months, 15 days",S,R,SS,/players/roderick-arias/sa3019674/stats?position=SS,New York Yankees,Yankees,NYY,8.02494,0.496753,0.166297,45+,0.00030235818181818184,0.2191780821917808,0.589041095890411,0.4178082191780822,0.6164383561643836,0.5034246575342466,0.09931506849315068,0.8664383561643836,0.547945205479452,0.797945205479452,0.8013698630136986,0.5136986301369864,0.6301369863013698,0.9178082191780822,0.7602739726027398,7405,0.815068493150685,23.500211109026083,0.9315068493150684,A
